freq,unit,sector,cofog99,na_item,geo\TIME_PERIOD	2015 	2016 	2017 	2018 	2019 	2020 	2021 
A,MIO_EUR,S13,GF0503,TE,LU	80.7 	26.3 	64.9 	77.9 	88.0 	154.8 	128.3 
A,MIO_EUR,S13,GF0503,TE,LV	36.7 	23.5 	25.5 	24.1 	19.4 	19.0 	22.8 
A,MIO_EUR,S13,GF0503,TE,MT	8.2 	1.9 	2.2 	3.5 	6.4 	11.2 	21.2 
A,MIO_EUR,S13,GF0503,TE,NL	1510.0 	1500.0 	1695.0 	1739.0 	1992.0 	2312.0 	2236.0 
A,MIO_EUR,S13,GF0503,TE,NO	404.2 	359.0 	398.4 	330.9 	330.7 	527.7 	715.1 
A,MIO_EUR,S13,GF0503,TE,PL	292.4 	224.6 	178.7 	143.2 	290.7 	398.1 	636.8 
A,MIO_EUR,S13,GF0503,TE,PT	82.9 	61.6 	71.7 	170.1 	158.1 	162.3 	332.6 p
A,MIO_EUR,S13,GF0503,TE,RO	520.3 	258.4 	188.1 	644.5 	541.4 	322.9 	469.1 
A,MIO_EUR,S13,GF0503,TE,SE	42.8 	58.5 	118.3 	132.0 	17.4 	18.8 	20.6 
A,MIO_EUR,S13,GF0503,TE,SI	27.7 	23.4 	30.4 	49.3 	67.2 	95.7 	106.6 
A,MIO_EUR,S13,GF0503,TE,SK	34.3 	33.0 	32.2 	55.6 	73.9 	93.2 	156.2 
A,MIO_EUR,S13,GF0504,TE,AT	72.4 	81.8 	74.7 	79.6 	83.2 	85.6 	90.3 
A,MIO_EUR,S13,GF0504,TE,BE	211.3 	252.5 	260.8 	219.9 	277.9 	282.5 	323.4 
A,MIO_EUR,S13,GF0504,TE,BG	4.5 	0.8 	6.6 	3.8 	5.9 	2.9 	11.3 
A,MIO_EUR,S13,GF0504,TE,CH	270.9 	276.1 	260.0 	273.9 	315.4 	339.3 	358.5 
A,MIO_EUR,S13,GF0504,TE,CY	1.2 	1.1 	1.0 	1.3 	2.0 	5.4 	0.5 
A,MIO_EUR,S13,GF0504,TE,CZ	391.1 	350.8 	402.6 	493.2 	487.2 	500.3 	548.9 
A,MIO_EUR,S13,GF0504,TE,DE	1446.0 	1492.0 	1613.0 	1605.0 	1740.0 p	1966.0 p	2033.0 p
A,MIO_EUR,S13,GF0504,TE,DK	542.9 	561.2 	539.3 	573.8 	541.9 	586.6 	567.6 
A,MIO_EUR,S13,GF0504,TE,EA19	8407.6 	8144.7 	8165.8 	8522.0 	9239.0 	9434.4 	10119.2 
A,MIO_EUR,S13,GF0504,TE,EA20	8470.0 	8209.1 	8228.3 	8614.8 	9363.1 	9522.5 	10210.2 
A,MIO_EUR,S13,GF0504,TE,EE	24.5 	23.2 	47.7 	22.9 	29.4 	24.4 	24.8 
A,MIO_EUR,S13,GF0504,TE,EL	4.0 	4.0 	4.0 	4.0 	4.0 	3.0 	4.0 
A,MIO_EUR,S13,GF0504,TE,ES	1086.0 	979.0 	970.0 	994.0 	961.0 	979.0 	1262.0 p
A,MIO_EUR,S13,GF0504,TE,EU27_2020	9738.8 	9493.8 	9552.3 	10080.2 	10754.8 	10994.6 	11847.7 
A,MIO_EUR,S13,GF0504,TE,FI	81.0 	70.0 	67.0 	74.0 	80.0 	138.0 	150.0 
A,MIO_EUR,S13,GF0504,TE,FR	1886.0 	1712.0 	1719.0 	1873.0 	1961.0 	1971.0 p	2101.0 p
A,MIO_EUR,S13,GF0504,TE,HR	62.4 	64.4 	62.5 	92.9 	124.1 	88.1 	91.0 
A,MIO_EUR,S13,GF0504,TE,HU	83.0 	61.8 	66.0 	70.7 	92.7 	80.2 	75.9 
A,MIO_EUR,S13,GF0504,TE,IE	287.6 	274.6 	267.5 	293.2 	272.8 	279.1 	280.6 
A,MIO_EUR,S13,GF0504,TE,IS	26.0 	30.7 	45.1 	48.4 	42.1 	42.5 	44.0 
A,MIO_EUR,S13,GF0504,TE,IT	2290.0 	2121.0 	1978.0 	1967.0 	2327.0 	2208.0 	2260.0 
A,MIO_EUR,S13,GF0504,TE,LT	15.0 	8.0 	14.7 	24.5 	23.3 	17.9 	22.5 
A,MIO_EUR,S13,GF0504,TE,LU	50.9 	53.6 	55.1 	57.7 	66.9 	70.1 	73.2 
A,MIO_EUR,S13,GF0504,TE,LV	6.3 	6.2 	8.5 	10.5 	7.6 	8.2 	8.6 
A,MIO_EUR,S13,GF0504,TE,MT	18.2 	19.1 	22.7 	28.4 	41.9 	39.0 	43.5 
A,MIO_EUR,S13,GF0504,TE,NL	664.0 	845.0 	833.0 	1011.0 	1090.0 	1074.0 	1081.0 
A,MIO_EUR,S13,GF0504,TE,NO	143.1 	158.4 	179.2 	172.8 	188.5 	181.6 	193.7 
A,MIO_EUR,S13,GF0504,TE,PL	95.4 	100.5 	115.1 	101.0 	97.5 	143.2 	160.0 
A,MIO_EUR,S13,GF0504,TE,PT	164.8 	138.1 	169.8 	161.7 	170.9 	191.3 	231.9 p
A,MIO_EUR,S13,GF0504,TE,RO	4.6 	5.9 	0.4 	0.5 	0.5 	0.4 	0.5 
A,MIO_EUR,S13,GF0504,TE,SE	147.2 	203.7 	194.1 	222.5 	166.0 	158.3 	273.4 
A,MIO_EUR,S13,GF0504,TE,SI	23.9 	24.3 	27.7 	37.6 	21.2 	23.2 	30.2 
A,MIO_EUR,S13,GF0504,TE,SK	74.5 	39.2 	31.7 	56.5 	79.0 	68.8 	98.8 
A,MIO_EUR,S13,GF0505,TE,AT	79.3 	85.9 	77.2 	76.8 	88.5 	91.6 	96.5 
A,MIO_EUR,S13,GF0505,TE,BE	51.9 	58.6 	90.4 	88.1 	87.4 	61.6 	119.8 
A,MIO_EUR,S13,GF0505,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S13,GF0505,TE,CH	178.5 	170.3 	181.1 	178.3 	192.1 	209.5 	177.9 
A,MIO_EUR,S13,GF0505,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0505,TE,CZ	41.2 	35.9 	38.1 	51.3 	55.9 	53.1 	59.8 
A,MIO_EUR,S13,GF0505,TE,DE	1045.0 	1209.0 	1333.0 	1422.0 	1468.0 p	1700.0 p	1700.0 p
A,MIO_EUR,S13,GF0505,TE,DK	49.9 	56.4 	60.8 	60.1 	57.5 	60.5 	51.8 
A,MIO_EUR,S13,GF0505,TE,EA19	4054.8 	4115.7 	4201.9 	4440.3 	4912.0 	4887.7 	5160.8 
A,MIO_EUR,S13,GF0505,TE,EA20	4059.0 	4119.9 	4205.7 	4446.1 	4918.6 	4894.4 	5166.7 
A,MIO_EUR,S13,GF0505,TE,EE	20.0 	19.6 	19.1 	17.5 	20.2 	22.3 	20.0 
A,MIO_EUR,S13,GF0505,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0505,TE,ES	423.0 	399.0 	400.0 	396.0 	430.0 	432.0 	456.0 p
A,MIO_EUR,S13,GF0505,TE,EU27_2020	4325.4 	4363.7 	4456.8 	4731.1 	5218.1 	5183.7 	5477.5 
A,MIO_EUR,S13,GF0505,TE,FI	78.0 b	70.0 	69.0 	73.0 	71.0 	73.0 	83.0 
A,MIO_EUR,S13,GF0505,TE,FR	773.0 	798.0 	809.0 	844.0 	880.0 	761.0 p	831.0 p
A,MIO_EUR,S13,GF0505,TE,HR	4.2 	4.2 	3.8 	5.8 	6.7 	6.6 	5.8 
A,MIO_EUR,S13,GF0505,TE,HU	3.0 	2.4 	2.2 	3.1 	5.7 	4.5 	4.5 
A,MIO_EUR,S13,GF0505,TE,IE	15.5 	16.7 	19.1 	20.9 	23.5 	23.8 	24.0 
A,MIO_EUR,S13,GF0505,TE,IS	0.6 	0.7 	0.9 	0.9 	1.0 	0.9 	1.0 
A,MIO_EUR,S13,GF0505,TE,IT	1349.0 	1215.0 	1130.0 	1177.0 	1387.0 	1233.0 	1296.0 
A,MIO_EUR,S13,GF0505,TE,LT	2.6 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,MIO_EUR,S13,GF0505,TE,LU	1.3 	0.7 	0.7 	0.8 	1.1 	1.1 	1.2 
A,MIO_EUR,S13,GF0505,TE,LV	1.0 	1.1 	1.0 	1.2 	1.2 	1.8 	1.7 
A,MIO_EUR,S13,GF0505,TE,MT	0.2 	0.0 	0.0 	0.1 	0.0 	0.1 	0.0 
A,MIO_EUR,S13,GF0505,TE,NL	83.0 	113.0 	124.0 	157.0 	226.0 	257.0 	293.0 
A,MIO_EUR,S13,GF0505,TE,NO	126.8 	122.3 	124.7 	143.8 	153.9 	130.9 	145.0 
A,MIO_EUR,S13,GF0505,TE,PL	119.5 	107.4 	107.4 	120.8 	128.8 	125.2 	128.1 
A,MIO_EUR,S13,GF0505,TE,PT	98.0 	98.2 	98.2 	121.4 	178.6 	188.8 	192.4 p
A,MIO_EUR,S13,GF0505,TE,RO	1.8 	1.1 	0.1 	0.1 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0505,TE,SE	51.0 	40.7 	42.6 	49.5 	51.6 	46.0 	66.7 
A,MIO_EUR,S13,GF0505,TE,SI	17.5 	18.2 	19.6 	21.9 	25.4 	24.9 	28.0 
A,MIO_EUR,S13,GF0505,TE,SK	16.7 	12.5 	11.4 	22.6 	24.0 	15.7 	18.2 
A,MIO_EUR,S13,GF0506,TE,AT	180.6 	199.8 	177.3 	186.2 	185.8 	171.9 	186.5 
A,MIO_EUR,S13,GF0506,TE,BE	520.1 	520.4 	594.2 	566.8 	638.2 	649.5 	688.6 
A,MIO_EUR,S13,GF0506,TE,BG	23.4 	39.1 	36.6 	55.0 	54.9 	47.9 	46.1 
A,MIO_EUR,S13,GF0506,TE,CH	238.6 	231.6 	234.3 	218.2 	233.8 	251.4 	259.1 
A,MIO_EUR,S13,GF0506,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0506,TE,CZ	86.3 	80.3 	89.8 	92.8 	100.5 	97.3 	104.8 
A,MIO_EUR,S13,GF0506,TE,DE	1242.0 	1261.0 	1271.0 	1359.0 	1433.0 p	1557.0 p	1638.0 p
A,MIO_EUR,S13,GF0506,TE,DK	315.1 	304.6 	307.2 	314.1 	322.8 	328.7 	377.4 
A,MIO_EUR,S13,GF0506,TE,EA19	5677.9 	5657.5 	5858.8 	5694.8 	5879.4 	6024.1 	6542.2 
A,MIO_EUR,S13,GF0506,TE,EA20	5851.8 	5992.5 	6142.0 	5808.8 	6042.6 	6264.0 	6967.5 
A,MIO_EUR,S13,GF0506,TE,EE	19.6 	15.3 	15.6 	22.6 	14.5 	21.4 	12.0 
A,MIO_EUR,S13,GF0506,TE,EL	0.0 	26.0 	28.0 	29.0 	23.0 	23.0 	23.0 
A,MIO_EUR,S13,GF0506,TE,ES	619.0 	686.0 	674.0 	639.0 	613.0 	672.0 	699.0 p
A,MIO_EUR,S13,GF0506,TE,EU27_2020	7211.5 	7347.2 	7457.0 	7289.9 	7788.1 	8167.8 	9341.5 
A,MIO_EUR,S13,GF0506,TE,FI	119.0 	103.0 	109.0 	98.0 	92.0 	99.0 	103.0 
A,MIO_EUR,S13,GF0506,TE,FR	1923.0 	1797.0 	1781.0 	1873.0 	1857.0 	1799.0 p	1847.0 p
A,MIO_EUR,S13,GF0506,TE,HR	173.8 	335.1 	283.2 	114.0 	163.2 	239.8 	425.4 
A,MIO_EUR,S13,GF0506,TE,HU	75.1 	52.8 	41.7 	56.6 	35.4 	64.4 	135.2 
A,MIO_EUR,S13,GF0506,TE,IE	59.1 	64.3 	73.2 	79.1 	86.0 	87.4 	90.3 
A,MIO_EUR,S13,GF0506,TE,IS	7.1 	8.9 	10.0 	10.6 	10.8 	17.3 	12.8 
A,MIO_EUR,S13,GF0506,TE,IT	511.0 	496.0 	501.0 	298.0 	296.0 	288.0 	513.0 
A,MIO_EUR,S13,GF0506,TE,LT	53.5 	42.9 	48.5 	45.8 	63.4 	56.7 	60.0 
A,MIO_EUR,S13,GF0506,TE,LU	16.3 	18.0 	21.0 	20.6 	30.8 	35.7 	36.8 
A,MIO_EUR,S13,GF0506,TE,LV	18.5 	9.0 	20.0 	21.6 	24.6 	19.6 	25.9 
A,MIO_EUR,S13,GF0506,TE,MT	3.5 	7.6 	7.0 	16.3 	10.0 	8.3 	19.7 
A,MIO_EUR,S13,GF0506,TE,NL	121.0 	161.0 	159.0 	158.0 	166.0 	200.0 	229.0 
A,MIO_EUR,S13,GF0506,TE,NO	314.7 	312.0 	328.7 	371.7 	367.9 	384.5 	410.4 
A,MIO_EUR,S13,GF0506,TE,PL	485.5 	489.0 	445.8 	516.5 	551.8 	579.3 	639.0 
A,MIO_EUR,S13,GF0506,TE,PT	123.0 	106.6 	113.0 	107.1 	130.4 	118.0 	122.8 p
A,MIO_EUR,S13,GF0506,TE,RO	16.0 	25.5 	27.6 	29.0 	33.4 	44.0 	67.7 
A,MIO_EUR,S13,GF0506,TE,SE	358.4 	363.3 	366.3 	417.1 	646.7 	742.2 	1003.7 
A,MIO_EUR,S13,GF0506,TE,SI	28.3 	37.5 	22.8 	23.2 	25.3 	24.2 	24.5 
A,MIO_EUR,S13,GF0506,TE,SK	120.5 	106.2 	243.2 	151.6 	190.6 	193.5 	223.1 
A,MIO_EUR,S13,GF06,TE,AT	1209.2 	1226.0 	1180.5 	1255.3 	1175.0 	1089.5 	1220.8 
A,MIO_EUR,S13,GF06,TE,BE	1178.8 	1415.7 	1347.4 	1565.5 	1681.4 	1755.9 	1810.4 
A,MIO_EUR,S13,GF06,TE,BG	964.5 	923.8 	812.7 	593.4 	748.8 	465.5 	682.0 
A,MIO_EUR,S13,GF06,TE,CH	1189.5 	1135.6 	1133.9 	1164.0 	1301.4 	1418.6 	1424.3 
A,MIO_EUR,S13,GF06,TE,CY	320.3 	274.5 	307.9 	321.9 	346.2 	325.6 	468.1 
A,MIO_EUR,S13,GF06,TE,CZ	1118.7 	1042.8 	1136.0 	1627.3 	1491.1 	1409.9 	1488.4 
A,MIO_EUR,S13,GF06,TE,DE	11561.0 	11714.0 	12241.0 	13359.0 	14555.0 p	16315.0 p	16312.0 p
A,MIO_EUR,S13,GF06,TE,DK	643.8 	724.2 	615.7 	693.9 	616.8 	498.0 	381.2 
A,MIO_EUR,S13,GF06,TE,EA19	61300.1 	58696.9 	58508.0 	62856.8 	67290.3 	71067.9 	77603.9 
A,MIO_EUR,S13,GF06,TE,EA20	62108.1 	59562.6 	59401.5 	63485.5 	67978.5 	71848.0 	78343.0 
A,MIO_EUR,S13,GF06,TE,EE	73.7 	74.3 	84.9 	86.5 	113.0 	110.9 	145.0 
A,MIO_EUR,S13,GF06,TE,EL	417.0 	399.0 	367.0 	417.0 	384.0 	444.0 	472.0 
A,MIO_EUR,S13,GF06,TE,ES	5628.0 	4979.0 	5154.0 	5261.0 	5304.0 	5151.0 	5893.0 p
A,MIO_EUR,S13,GF06,TE,EU27_2020	74197.0 	70116.9 	69833.6 	75580.4 	80394.9 	83777.0 	90999.9 
A,MIO_EUR,S13,GF06,TE,FI	859.0 b	678.0 	732.0 	706.0 	765.0 	782.0 	1009.0 
A,MIO_EUR,S13,GF06,TE,FR	24651.0 	24242.0 	23528.0 	24441.0 	25779.0 	27569.0 p	31408.0 p
A,MIO_EUR,S13,GF06,TE,HR	808.0 	865.8 	893.6 	628.7 	688.2 	780.1 	739.1 
A,MIO_EUR,S13,GF06,TE,HU	1164.5 	777.4 	917.1 	917.4 	1056.1 	1229.2 	1178.0 
A,MIO_EUR,S13,GF06,TE,IE	1499.1 	1443.5 	1471.6 	1873.0 	2200.3 	2515.3 	2455.5 
A,MIO_EUR,S13,GF06,TE,IS	81.6 	122.2 	137.3 	141.8 	132.7 	125.0 	134.5 
A,MIO_EUR,S13,GF06,TE,IT	8326.1 	7272.9 	7084.6 	7551.6 	8683.6 	8310.3 	9357.3 
A,MIO_EUR,S13,GF06,TE,LT	118.9 	142.4 	179.4 	226.0 	237.6 	315.0 	347.0 
A,MIO_EUR,S13,GF06,TE,LU	271.0 	281.4 	298.8 	343.4 	359.2 	341.5 	440.0 
A,MIO_EUR,S13,GF06,TE,LV	238.4 	224.4 	294.5 	326.6 	314.4 	347.3 	333.9 
A,MIO_EUR,S13,GF06,TE,MT	35.3 	26.7 	29.4 	54.0 	97.5 	80.0 	77.7 
A,MIO_EUR,S13,GF06,TE,NL	3292.0 	2960.0 	2752.0 	3456.0 	3635.0 	3765.0 	3819.0 
A,MIO_EUR,S13,GF06,TE,NO	2629.2 	2795.0 	2798.3 	2916.7 	2984.2 	2927.5 	2983.0 
A,MIO_EUR,S13,GF06,TE,PL	3041.9 	2558.9 	2613.3 	2945.5 	2892.1 	2547.7 	2678.8 
A,MIO_EUR,S13,GF06,TE,PT	855.7 	782.5 	863.8 	944.4 	971.8 	1124.7 	1292.5 p
A,MIO_EUR,S13,GF06,TE,RO	2473.3 	2062.6 	1643.7 	1937.3 	2365.5 	2438.1 	2673.9 
A,MIO_EUR,S13,GF06,TE,SE	2682.2 	2464.5 	2693.6 	3380.2 	3246.0 	3340.6 	3574.6 
A,MIO_EUR,S13,GF06,TE,SI	222.2 	161.6 	208.0 	205.8 	201.3 	273.2 	282.8 
A,MIO_EUR,S13,GF06,TE,SK	543.4 	399.1 	383.3 	462.9 	487.2 	452.8 	459.8 
A,MIO_EUR,S13,GF0601,TE,AT	693.9 	734.3 	685.6 	730.3 	652.6 	560.4 	655.4 
A,MIO_EUR,S13,GF0601,TE,BE	275.1 	205.9 	310.2 	398.6 	535.1 	586.4 	526.4 
A,MIO_EUR,S13,GF0601,TE,BG	490.7 	182.7 	181.5 	279.2 	371.1 	180.1 	261.2 
A,MIO_EUR,S13,GF0601,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0601,TE,CY	29.8 	24.0 	23.0 	26.9 	27.9 	28.0 	62.0 
A,MIO_EUR,S13,GF0601,TE,CZ	398.3 	445.4 	517.5 	564.3 	509.7 	427.8 	492.1 
A,MIO_EUR,S13,GF0601,TE,DE	2213.0 	2054.0 	2403.0 	2911.0 	3636.0 p	4349.0 p	4019.0 p
A,MIO_EUR,S13,GF0601,TE,DK	621.7 	691.9 	570.3 	646.6 	575.0 	454.5 	321.6 
A,MIO_EUR,S13,GF0601,TE,EA19	16376.2 	14917.8 	14254.7 	16663.9 	16392.9 	20742.4 	24336.2 
A,MIO_EUR,S13,GF0601,TE,EA20	16400.0 	14939.4 	14303.7 	16746.0 	16497.7 	20921.9 	24449.8 
A,MIO_EUR,S13,GF0601,TE,EE	20.9 	21.5 	27.2 	27.8 	34.8 	30.8 	34.3 
A,MIO_EUR,S13,GF0601,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0601,TE,ES	2161.0 	1775.0 	1745.0 	1760.0 	1994.0 	1854.0 	2262.0 p
A,MIO_EUR,S13,GF0601,TE,EU27_2020	21221.5 	19013.7 	18199.8 	21338.8 	21226.5 	25183.2 	28947.5 
A,MIO_EUR,S13,GF0601,TE,FI	97.0 b	-82.0 	-56.0 	-103.0 	-80.0 	-84.0 	-40.0 
A,MIO_EUR,S13,GF0601,TE,FR	6935.0 	6911.0 	5817.0 	6184.0 	5354.0 	8529.0 p	10691.0 p
A,MIO_EUR,S13,GF0601,TE,HR	23.8 	21.6 	49.0 	82.2 	104.8 	179.4 	113.6 
A,MIO_EUR,S13,GF0601,TE,HU	199.3 	204.6 	229.9 	249.7 	286.5 	286.6 	264.9 
A,MIO_EUR,S13,GF0601,TE,IE	271.3 	242.7 	272.5 	401.4 	396.0 	645.4 	593.8 
A,MIO_EUR,S13,GF0601,TE,IS	25.8 	58.8 	55.7 	41.5 	41.0 	43.3 	38.8 
A,MIO_EUR,S13,GF0601,TE,IT	1579.8 	1283.9 	1353.1 	2005.0 	1426.3 	1488.0 	2622.0 
A,MIO_EUR,S13,GF0601,TE,LT	12.7 	11.6 	24.1 	18.3 	18.7 	55.9 	97.5 
A,MIO_EUR,S13,GF0601,TE,LU	82.1 	81.6 	89.0 	126.8 	141.8 	162.3 	222.4 
A,MIO_EUR,S13,GF0601,TE,LV	64.7 	58.4 	75.6 	88.9 	84.4 	100.9 	94.7 
A,MIO_EUR,S13,GF0601,TE,MT	11.6 	4.2 	1.9 	5.0 	5.1 	11.3 	14.1 
A,MIO_EUR,S13,GF0601,TE,NL	1616.0 	1280.0 	1123.0 	1691.0 	1671.0 	1840.0 	1840.0 
A,MIO_EUR,S13,GF0601,TE,NO	1588.2 	1713.8 	1645.8 	1709.2 	1687.5 	1586.3 	1483.6 
A,MIO_EUR,S13,GF0601,TE,PL	1745.2 	1392.9 	1405.3 	1547.6 	1508.7 	1286.7 	1326.9 
A,MIO_EUR,S13,GF0601,TE,PT	185.6 	158.7 	214.3 	252.1 	312.6 	349.9 	407.3 p
A,MIO_EUR,S13,GF0601,TE,RO	462.9 	483.5 	286.7 	361.0 	476.8 	557.0 	757.3 
A,MIO_EUR,S13,GF0601,TE,SE	903.4 	673.4 	704.9 	944.5 	1001.1 	1068.8 	1073.7 
A,MIO_EUR,S13,GF0601,TE,SI	15.7 	26.9 	48.7 	52.2 	63.8 	138.6 	132.8 
A,MIO_EUR,S13,GF0601,TE,SK	111.2 	126.2 	97.4 	87.8 	118.9 	96.5 	101.5 
A,MIO_EUR,S13,GF0602,TE,AT	143.4 	136.2 	145.5 	160.6 	160.3 	167.9 	180.8 
A,MIO_EUR,S13,GF0602,TE,BE	448.5 	676.7 	519.1 	628.8 	637.6 	642.5 	631.6 
A,MIO_EUR,S13,GF0602,TE,BG	64.9 	52.2 	59.0 	65.1 	72.5 	65.6 	78.4 
A,MIO_EUR,S13,GF0602,TE,CH	408.5 	362.3 	394.1 	381.0 	459.6 	492.0 	507.6 
A,MIO_EUR,S13,GF0602,TE,CY	137.5 	110.0 	128.4 	131.4 	143.6 	155.1 	212.9 
A,MIO_EUR,S13,GF0602,TE,CZ	275.2 	159.4 	195.1 	580.4 	464.6 	405.5 	366.4 
A,MIO_EUR,S13,GF0602,TE,DE	6004.0 	6159.0 	6145.0 	6692.0 	6905.0 p	7404.0 p	7829.0 p
A,MIO_EUR,S13,GF0602,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0602,TE,EA19	26871.6 	26339.7 	26106.9 	27457.0 	31028.2 	29559.6 	31239.6 
A,MIO_EUR,S13,GF0602,TE,EA20	27200.0 	26689.2 	26425.1 	27683.6 	31268.0 	29799.2 	31490.1 
A,MIO_EUR,S13,GF0602,TE,EE	15.4 	17.5 	17.9 	17.8 	21.1 	20.8 	23.7 
A,MIO_EUR,S13,GF0602,TE,EL	1.0 	1.0 	0.0 	1.0 	1.0 	1.0 	3.0 
A,MIO_EUR,S13,GF0602,TE,ES	706.0 	611.0 	655.0 	731.0 	423.0 	410.0 	479.0 p
A,MIO_EUR,S13,GF0602,TE,EU27_2020	29072.0 	28526.6 	28319.8 	30276.5 	33739.4 	32158.5 	33970.8 
A,MIO_EUR,S13,GF0602,TE,FI	512.0 b	502.0 	482.0 	484.0 	486.0 	469.0 	642.0 
A,MIO_EUR,S13,GF0602,TE,FR	13429.0 	13024.0 	13272.0 	13610.0 	15402.0 	14180.0 p	15273.0 p
A,MIO_EUR,S13,GF0602,TE,HR	328.4 	349.5 	318.2 	226.6 	239.8 	239.5 	250.6 
A,MIO_EUR,S13,GF0602,TE,HU	18.6 	28.8 	47.8 	38.9 	75.1 	135.4 	122.9 
A,MIO_EUR,S13,GF0602,TE,IE	174.1 	273.1 	271.0 	416.1 	436.6 	433.0 	440.0 
A,MIO_EUR,S13,GF0602,TE,IS	46.4 	52.9 	71.4 	88.9 	79.7 	68.2 	82.4 
A,MIO_EUR,S13,GF0602,TE,IT	3419.0 	3000.0 	2654.0 	2499.0 	4166.0 	3408.0 	3146.0 
A,MIO_EUR,S13,GF0602,TE,LT	51.7 	85.1 	101.5 	143.6 	147.2 	173.8 	149.3 
A,MIO_EUR,S13,GF0602,TE,LU	86.2 	94.1 	89.5 	91.9 	97.3 	61.9 	74.6 
A,MIO_EUR,S13,GF0602,TE,LV	72.5 	62.0 	90.7 	103.0 	97.7 	104.3 	101.7 
A,MIO_EUR,S13,GF0602,TE,MT	14.8 	16.8 	20.2 	40.9 	44.0 	37.5 	39.0 
A,MIO_EUR,S13,GF0602,TE,NL	1087.0 	1065.0 	988.0 	1101.0 	1256.0 	1289.0 	1347.0 
A,MIO_EUR,S13,GF0602,TE,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0602,TE,PL	203.0 	194.3 	225.8 	268.9 	258.4 	178.8 	209.6 
A,MIO_EUR,S13,GF0602,TE,PT	343.6 	340.3 	347.3 	361.8 	359.0 	369.8 	424.5 p
A,MIO_EUR,S13,GF0602,TE,RO	265.4 	367.3 	248.2 	206.1 	225.2 	211.8 	224.6 
A,MIO_EUR,S13,GF0602,TE,SE	1044.8 	1035.4 	1118.7 	1433.6 	1375.7 	1362.3 	1478.7 
A,MIO_EUR,S13,GF0602,TE,SI	13.4 	14.0 	15.6 	15.8 	12.6 	15.0 	20.1 
A,MIO_EUR,S13,GF0602,TE,SK	212.5 	152.0 	164.2 	227.2 	232.2 	216.9 	222.4 
A,MIO_EUR,S13,GF0603,TE,AT	98.9 	88.5 	73.9 	82.5 	75.6 	80.8 	87.4 
A,MIO_EUR,S13,GF0603,TE,BE	163.1 	187.4 	189.5 	151.0 	177.1 	166.8 	178.2 
A,MIO_EUR,S13,GF0603,TE,BG	131.9 	47.9 	80.7 	81.7 	80.0 	69.6 	135.2 
A,MIO_EUR,S13,GF0603,TE,CH	780.9 	773.2 	739.6 	782.9 	841.8 	926.5 	916.6 
A,MIO_EUR,S13,GF0603,TE,CY	135.7 	123.5 	140.2 	142.8 	145.7 	121.2 	129.4 
A,MIO_EUR,S13,GF0603,TE,CZ	196.6 	173.4 	186.7 	212.3 	232.7 	277.0 	309.6 
A,MIO_EUR,S13,GF0603,TE,DE	867.0 	908.0 	964.0 	1031.0 	1103.0 p	1114.0 p	1189.0 p
A,MIO_EUR,S13,GF0603,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0603,TE,EA19	9025.1 	8140.8 	8389.2 	8662.6 	9445.1 	9574.5 	10264.7 
A,MIO_EUR,S13,GF0603,TE,EA20	9287.9 	8414.3 	8674.1 	8775.8 	9563.8 	9720.8 	10414.4 
A,MIO_EUR,S13,GF0603,TE,EE	7.7 	7.0 	9.2 	5.2 	6.9 	7.8 	9.3 
A,MIO_EUR,S13,GF0603,TE,EL	330.0 	294.0 	260.0 	305.0 	268.0 	320.0 	337.0 
A,MIO_EUR,S13,GF0603,TE,ES	1252.0 	1084.0 	1206.0 	1157.0 	1232.0 	1283.0 	1432.0 p
A,MIO_EUR,S13,GF0603,TE,EU27_2020	11726.7 	10033.4 	10406.6 	10752.4 	11667.5 	11893.4 	12691.9 
A,MIO_EUR,S13,GF0603,TE,FI	17.0 	16.0 	16.0 	16.0 	15.0 	22.0 	30.0 
A,MIO_EUR,S13,GF0603,TE,FR	2820.0 	2695.0 	2798.0 	2905.0 	3135.0 	3029.0 p	3257.0 p
A,MIO_EUR,S13,GF0603,TE,HR	262.8 	273.5 	284.9 	113.2 	118.7 	146.3 	149.7 
A,MIO_EUR,S13,GF0603,TE,HU	458.9 	89.9 	114.8 	103.4 	69.7 	183.4 	184.0 
A,MIO_EUR,S13,GF0603,TE,IE	1010.9 	883.4 	881.5 	1006.6 	1279.8 	1344.4 	1332.9 
